Ou puis-je trouver des informations ?	Bot_Question
Quel est la page du Master ?	Bot_Question
Quelle est la page web du master ?	Bot_Question
Le master a-t-il une page web ?	Bot_Question
Ou sont les infos du master ?	Bot_Question
Donne moi la page web du master	Bot_Question
Avez-vous une maquette détaillée de ce master ?	Bot_Question
Auriez-vous une maquette de ce master ?	Bot_Question
Ou puis-je trouver le détail des UEs proposées ?	Bot_Question
Pouvez vous m'envoyer la présentation du parcours ?	Bot_Question
Est-il possible d'avoir la maquette détaillée de ce master ?	Bot_Question
Quel est le contenu de la formation ?	Bot_Question
Quel est le site internet du master ?	Bot_Question
Quel est le site du master ?	Bot_Question
